1696307722.006141,"PDF Splitter","Raymond Qu",1,4
1696307722.006141,"Image to PDF Converter","Dionysios Balasis",0,21
1696307722.006141,"Cartoon Painting Effect","Oumaima Essamadi",0,15
1696307722.006141,"Simple RNA to Protein Converter","Bruce Liu",1,5
1696307722.006141,"Tissue region profiler (HAVOC - Hovernet)","Alberto Leon",1,19
1696307722.006141,"Heatmap/Clustermap Generator","Raymond Qu",1,20
1696307722.006141,"Real-ESRGAN","Samir Mitha",2,26
1696307722.006141,"MLP-SRGAN","IAMLAB, Toronto Metropolitan University",1,24
1696307722.006141,"Music Generator (text only)","Peter Duan",3,40
1696307722.006141,"Artistic QR Code","Peter Duan",1,49
1696307722.006141,"facial recognition testing","Peter Duan",1,18
1696307722.006141,"ChatGPT raw text model (API driven)","Bruce Liu",0,19
1696307722.006141,"Image Sharpening using 2D Convolution","Dionysios Balasis",5,73
1696307722.006141,"Single-sample T-Test","Kimia Mofid",0,7
1696307722.006141,"Image Classification","Kevin Faust",2,43
1696307722.006141,"Physics-Guided Deep Image Prior network for Stain deconvolution (PGDIPS)","Jianan Chen -- Sunnybrook Research Institute",1,39
1696307722.006141,"Music Generator (melody + text)","Peter Duan",1,11
1696329364.0547338,"Image Classification","Kevin Faust",2,43
1696329364.0547338,"URL Shortener","Dionysios Balasis",1,5
1696329364.0547338,"Artistic QR Code","Peter Duan",1,49
1696329364.0547338,"PUBMED X CSE Citation","Bruce Liu",1,13
1696329364.0547338,"PUBMED Paper Scraper","Bruce Liu",2,19
1696329364.0547338,"LaTeX2SVG","Peter Duan",3,15
1696329364.0547338,"Anime Style Generator (AnimeGANv2)","Peter Duan",2,37
1696329364.0547338,"Music Generator (text only)","Peter Duan",3,40
1696329364.0547338,"PDF Splitter","Raymond Qu",1,4
1696329364.0547338,"IHC Nuclear Counter","Jesse Provost",1,17
1696329364.0547338,"ChatGPT raw text model (API driven)","Bruce Liu",0,19
1696329364.0547338,"Random Password Generator","Dionysios Balasis",0,4
1696329364.0547338,"Tesseract OCR","Paul Duan",3,17
1696329364.0547338,"OpenCv-Super Image Enhancement","Dionysios Balasis",0,9
1696329364.0547338,"Histomic Atlases of Variation of Cancer (HAVOC)","Kevin Faust",3,212
1696329364.0547338,"Image to PDF Converter","Dionysios Balasis",0,21
1696329364.0547338,"PDF Merger","Oumaima Essamadi",0,30
1696329364.0547338,"Heatmap/Clustermap Generator","Raymond Qu",1,20
1696329364.0547338,"facial recognition training","Peter Duan",1,10
1696329364.0547338,"PMC Paper Analysis V1","Bruce Liu",1,41
1696329364.0547338,"Tissue region profiler (HAVOC - Hovernet)","Alberto Leon",1,19
1696329364.0547338,"SRGAN","Samir Mitha",0,15
1696329364.0547338,"Latex OCR","Paul Duan",0,2
1696329364.0547338,"Text to Image (Stable Diffusion XL 1.0)","Peter Duan",2,93
1696329364.0547338,"Voice Conversion","Paul Duan",0,14
1696329364.0547338,"Venn Gene","Bruce Liu",0,4
1696329364.0547338,"HAVOC Multi Slide Correlation Map","Kevin Faust",2,47
1696329364.0547338,"Paint Transformer","Peter Duan",1,68
1696329364.0547338,"Efficient Focus Quality Assessment for Digital Pathology (FocusLiteNN)","Zhongling Wang",1,26
1696329364.0547338,"MLP-SRGAN","IAMLAB, Toronto Metropolitan University",1,24
1696329364.0547338,"facial recognition testing","Peter Duan",1,18
1696329364.0547338,"Watermark PDF","Paul Duan",2,14
1696329364.0547338,"Voice Cloning","Paul Duan",2,21
1696329364.0547338,"Cartoon Painting Effect","Oumaima Essamadi",0,15
1696329364.0547338,"Single-sample T-Test","Kimia Mofid",0,7
1696329364.0547338,"Histogram Equalization","Dionysios Balasis",4,141
1696329364.0547338,"Wide Range Paper Word Analysis","Bruce Liu",0,11
1696329364.0547338,"Physics-Guided Deep Image Prior network for Stain deconvolution (PGDIPS)","Jianan Chen -- Sunnybrook Research Institute",1,39
1696329364.0547338,"AI Art Generator","Rick Sugden",4,261
1696329364.0547338,"Image Sharpening using 2D Convolution","Dionysios Balasis",5,73
1696329364.0547338,"Customized Venn2 1.0","Bruce Liu",1,8
1696329364.0547338,"Simple RNA to Protein Converter","Bruce Liu",1,5
1696329364.0547338,"Music Generator (melody + text)","Peter Duan",1,11
1696329364.0547338,"Speech Recognition","Paul Duan",0,3
1696329364.0547338,"QR Code Generator","Dionysios Balasis",2,17
1696329364.0547338,"Single Shot Image De-noising","Dionysios Balasis",2,27
1696329364.0547338,"Real-ESRGAN","Samir Mitha",2,26
1696351144.9146557,"Single-sample T-Test","Kimia Mofid",0,7
1696351144.9146557,"Anime Style Generator (AnimeGANv2)","Peter Duan",2,37
1696351144.9146557,"URL Shortener","Dionysios Balasis",1,5
1696351144.9146557,"Artistic QR Code","Peter Duan",1,49
1696351144.9146557,"Physics-Guided Deep Image Prior network for Stain deconvolution (PGDIPS)","Jianan Chen -- Sunnybrook Research Institute",1,39
1696351144.9146557,"IHC Nuclear Counter","Jesse Provost",1,17
1696351144.9146557,"Speech Recognition","Paul Duan",0,3
1696351144.9146557,"Image Classification","Kevin Faust",2,43
1696351144.9146557,"Paint Transformer","Peter Duan",1,68
1696351144.9146557,"Real-ESRGAN","Samir Mitha",2,26
1696351144.9146557,"Music Generator (text only)","Peter Duan",3,40
1696351144.9146557,"Image to PDF Converter","Dionysios Balasis",0,21
1696351144.9146557,"OpenCv-Super Image Enhancement","Dionysios Balasis",0,9
1696351144.9146557,"Venn Gene","Bruce Liu",0,4
1696351144.9146557,"Simple RNA to Protein Converter","Bruce Liu",1,5
1696351144.9146557,"Cartoon Painting Effect","Oumaima Essamadi",0,15
1696351144.9146557,"AI Art Generator","Rick Sugden",4,261
1696351144.9146557,"Tissue region profiler (HAVOC - Hovernet)","Alberto Leon",1,19
1696351144.9146557,"HAVOC Multi Slide Correlation Map","Kevin Faust",2,47
1696351144.9146557,"PDF Splitter","Raymond Qu",1,4
1696351144.9146557,"facial recognition training","Peter Duan",1,10
1696351144.9146557,"Music Generator (melody + text)","Peter Duan",1,11
1696351144.9146557,"Voice Cloning","Paul Duan",2,21
1696351144.9146557,"Watermark PDF","Paul Duan",2,14
1696351144.9146557,"Single Shot Image De-noising","Dionysios Balasis",2,27
1696351144.9146557,"Image Sharpening using 2D Convolution","Dionysios Balasis",5,73
1696351144.9146557,"Random Password Generator","Dionysios Balasis",0,4
1696351144.9146557,"Tesseract OCR","Paul Duan",3,17
1696351144.9146557,"PMC Paper Analysis V1","Bruce Liu",1,41
1696351144.9146557,"Wide Range Paper Word Analysis","Bruce Liu",0,11
1696351144.9146557,"Customized Venn2 1.0","Bruce Liu",1,8
1696351144.9146557,"facial recognition testing","Peter Duan",1,18
1696351144.9146557,"Efficient Focus Quality Assessment for Digital Pathology (FocusLiteNN)","Zhongling Wang",1,26
1696351144.9146557,"Histogram Equalization","Dionysios Balasis",4,141
1696351144.9146557,"LaTeX2SVG","Peter Duan",3,15
1696351144.9146557,"ChatGPT raw text model (API driven)","Bruce Liu",0,19
1696351144.9146557,"QR Code Generator","Dionysios Balasis",2,17
1696351144.9146557,"Latex OCR","Paul Duan",0,2
1696351144.9146557,"Voice Conversion","Paul Duan",0,14
1696351144.9146557,"MLP-SRGAN","IAMLAB, Toronto Metropolitan University",1,24
1696351144.9146557,"PDF Merger","Oumaima Essamadi",0,30
1696351144.9146557,"SRGAN","Samir Mitha",0,15
1696351144.9146557,"PUBMED X CSE Citation","Bruce Liu",1,13
1696351144.9146557,"Heatmap/Clustermap Generator","Raymond Qu",1,20
1696351144.9146557,"PUBMED Paper Scraper","Bruce Liu",2,19
1696351144.9146557,"Histomic Atlases of Variation of Cancer (HAVOC)","Kevin Faust",3,212
1696351144.9146557,"Text to Image (Stable Diffusion XL 1.0)","Peter Duan",2,93
1696372496.6148605,"Efficient Focus Quality Assessment for Digital Pathology (FocusLiteNN)","Zhongling Wang",1,26
1696372496.6148605,"Latex OCR","Paul Duan",0,2
1696372496.6148605,"PDF Splitter","Raymond Qu",1,4
1696372496.6148605,"Image Classification","Kevin Faust",2,43
1696372496.6148605,"facial recognition training","Peter Duan",1,10
1696372496.6148605,"Text to Image (Stable Diffusion XL 1.0)","Peter Duan",2,93
1696372496.6148605,"PDF Merger","Oumaima Essamadi",0,30
1696372496.6148605,"Image to PDF Converter","Dionysios Balasis",0,21
1696372496.6148605,"URL Shortener","Dionysios Balasis",1,5
1696372496.6148605,"PUBMED X CSE Citation","Bruce Liu",1,13
1696372496.6148605,"Histomic Atlases of Variation of Cancer (HAVOC)","Kevin Faust",3,212
1696372496.6148605,"Watermark PDF","Paul Duan",2,14
1696372496.6148605,"Paint Transformer","Peter Duan",1,68
1696372496.6148605,"Wide Range Paper Word Analysis","Bruce Liu",0,11
1696372496.6148605,"IHC Nuclear Counter","Jesse Provost",1,17
1696372496.6148605,"PMC Paper Analysis V1","Bruce Liu",1,41
1696372496.6148605,"Random Password Generator","Dionysios Balasis",0,4
1696372496.6148605,"OpenCv-Super Image Enhancement","Dionysios Balasis",0,9
1696372496.6148605,"Heatmap/Clustermap Generator","Raymond Qu",1,20
1696372496.6148605,"Simple RNA to Protein Converter","Bruce Liu",1,5
1696372496.6148605,"facial recognition testing","Peter Duan",1,18
1696372496.6148605,"Cartoon Painting Effect","Oumaima Essamadi",0,15
1696372496.6148605,"Speech Recognition","Paul Duan",0,3
1696372496.6148605,"Single-sample T-Test","Kimia Mofid",0,7
1696372496.6148605,"Voice Cloning","Paul Duan",2,21
1696372496.6148605,"Image Sharpening using 2D Convolution","Dionysios Balasis",5,73
1696372496.6148605,"ChatGPT raw text model (API driven)","Bruce Liu",0,19
1696372496.6148605,"Artistic QR Code","Peter Duan",1,49
1696372496.6148605,"AI Art Generator","Rick Sugden",4,261
1696372496.6148605,"PUBMED Paper Scraper","Bruce Liu",2,19
1696372496.6148605,"Music Generator (text only)","Peter Duan",3,40
1696372496.6148605,"MLP-SRGAN","IAMLAB, Toronto Metropolitan University",1,24
1696372496.6148605,"Tesseract OCR","Paul Duan",3,17
1696372496.6148605,"HAVOC Multi Slide Correlation Map","Kevin Faust",2,47
1696372496.6148605,"Customized Venn2 1.0","Bruce Liu",1,8
1696372496.6148605,"Real-ESRGAN","Samir Mitha",2,26
1696372496.6148605,"Venn Gene","Bruce Liu",0,4
1696372496.6148605,"Physics-Guided Deep Image Prior network for Stain deconvolution (PGDIPS)","Jianan Chen -- Sunnybrook Research Institute",1,39
1696372496.6148605,"Music Generator (melody + text)","Peter Duan",1,11
1696372496.6148605,"Histogram Equalization","Dionysios Balasis",4,141
1696372496.6148605,"Anime Style Generator (AnimeGANv2)","Peter Duan",2,37
1696372496.6148605,"Tissue region profiler (HAVOC - Hovernet)","Alberto Leon",1,19
1696372496.6148605,"QR Code Generator","Dionysios Balasis",2,17
1696372496.6148605,"Single Shot Image De-noising","Dionysios Balasis",2,27
1696372496.6148605,"Voice Conversion","Paul Duan",0,14
1696372496.6148605,"SRGAN","Samir Mitha",0,15
1696372496.6148605,"LaTeX2SVG","Peter Duan",3,15
1696394119.1503515,"PDF Splitter","Raymond Qu",1,4
1696394119.1503515,"Venn Gene","Bruce Liu",0,4
1696394119.1503515,"Wide Range Paper Word Analysis","Bruce Liu",0,11
1696394119.1503515,"Simple RNA to Protein Converter","Bruce Liu",1,5
1696394119.1503515,"PUBMED X CSE Citation","Bruce Liu",1,13
1696394119.1503515,"Single Shot Image De-noising","Dionysios Balasis",2,27
1696394119.1503515,"AI Art Generator","Rick Sugden",4,261
1696394119.1503515,"Cartoon Painting Effect","Oumaima Essamadi",0,15
1696394119.1503515,"Image to PDF Converter","Dionysios Balasis",0,21
1696394119.1503515,"Paint Transformer","Peter Duan",1,68
1696394119.1503515,"Image Sharpening using 2D Convolution","Dionysios Balasis",5,73
1696394119.1503515,"LaTeX2SVG","Peter Duan",3,15
1696394119.1503515,"OpenCv-Super Image Enhancement","Dionysios Balasis",0,9
1696394119.1503515,"Speech Recognition","Paul Duan",0,3
1696394119.1503515,"PUBMED Paper Scraper","Bruce Liu",2,19
1696394119.1503515,"Music Generator (text only)","Peter Duan",3,40
1696394119.1503515,"Physics-Guided Deep Image Prior network for Stain deconvolution (PGDIPS)","Jianan Chen -- Sunnybrook Research Institute",1,39
1696394119.1503515,"Text to Image (Stable Diffusion XL 1.0)","Peter Duan",2,93
1696394119.1503515,"ChatGPT raw text model (API driven)","Bruce Liu",0,19
1696394119.1503515,"Tissue region profiler (HAVOC - Hovernet)","Alberto Leon",1,19
1696394119.1503515,"facial recognition testing","Peter Duan",1,18
1696394119.1503515,"Music Generator (melody + text)","Peter Duan",1,11
1696394119.1503515,"facial recognition training","Peter Duan",1,10
1696394119.1503515,"IHC Nuclear Counter","Jesse Provost",1,17
1696394119.1503515,"HAVOC Multi Slide Correlation Map","Kevin Faust",2,47
1696394119.1503515,"PDF Merger","Oumaima Essamadi",0,30
1696394119.1503515,"URL Shortener","Dionysios Balasis",1,5
1696394119.1503515,"QR Code Generator","Dionysios Balasis",2,17
1696394119.1503515,"Histogram Equalization","Dionysios Balasis",4,141
1696394119.1503515,"Watermark PDF","Paul Duan",2,14
1696394119.1503515,"Image Classification","Kevin Faust",2,43
1696394119.1503515,"Anime Style Generator (AnimeGANv2)","Peter Duan",2,37
1696394119.1503515,"Single-sample T-Test","Kimia Mofid",0,7
1696394119.1503515,"Latex OCR","Paul Duan",0,2
1696394119.1503515,"SRGAN","Samir Mitha",0,15
1696394119.1503515,"Voice Conversion","Paul Duan",0,14
1696394119.1503515,"Heatmap/Clustermap Generator","Raymond Qu",1,20
1696394119.1503515,"Random Password Generator","Dionysios Balasis",0,4
1696394119.1503515,"Customized Venn2 1.0","Bruce Liu",1,8
1696394119.1503515,"Real-ESRGAN","Samir Mitha",2,26
1696394119.1503515,"Efficient Focus Quality Assessment for Digital Pathology (FocusLiteNN)","Zhongling Wang",1,26
1696394119.1503515,"Voice Cloning","Paul Duan",2,21
1696394119.1503515,"Histomic Atlases of Variation of Cancer (HAVOC)","Kevin Faust",3,212
1696394119.1503515,"Artistic QR Code","Peter Duan",1,49
1696394119.1503515,"MLP-SRGAN","IAMLAB, Toronto Metropolitan University",1,24
1696394119.1503515,"Tesseract OCR","Paul Duan",3,17
1696394119.1503515,"PMC Paper Analysis V1","Bruce Liu",1,41
1696415778.7157626,"facial recognition training","Peter Duan",1,10
1696415778.7157626,"facial recognition testing","Peter Duan",1,18
1696415778.7157626,"ChatGPT raw text model (API driven)","Bruce Liu",0,19
1696415778.7157626,"Heatmap/Clustermap Generator","Raymond Qu",1,20
1696415778.7157626,"Cartoon Painting Effect","Oumaima Essamadi",0,15
1696415778.7157626,"Simple RNA to Protein Converter","Bruce Liu",1,5
1696415778.7157626,"Tissue region profiler (HAVOC - Hovernet)","Alberto Leon",1,19
1696415778.7157626,"Text to Image (Stable Diffusion XL 1.0)","Peter Duan",2,93
1696415778.7157626,"Efficient Focus Quality Assessment for Digital Pathology (FocusLiteNN)","Zhongling Wang",1,26
1696415778.7157626,"Real-ESRGAN","Samir Mitha",2,26
1696415778.7157626,"QR Code Generator","Dionysios Balasis",2,17
1696415778.7157626,"Venn Gene","Bruce Liu",0,4
1696415778.7157626,"Customized Venn2 1.0","Bruce Liu",1,8
1696415778.7157626,"Single Shot Image De-noising","Dionysios Balasis",2,27
1696415778.7157626,"Voice Cloning","Paul Duan",2,21
1696415778.7157626,"Histogram Equalization","Dionysios Balasis",4,141
1696415778.7157626,"MLP-SRGAN","IAMLAB, Toronto Metropolitan University",1,24
1696415778.7157626,"Random Password Generator","Dionysios Balasis",0,4
1696415778.7157626,"PMC Paper Analysis V1","Bruce Liu",1,41
1696415778.7157626,"Latex OCR","Paul Duan",0,2
1696415778.7157626,"Tesseract OCR","Paul Duan",3,17
1696415778.7157626,"Image to PDF Converter","Dionysios Balasis",0,21
1696415778.7157626,"PUBMED Paper Scraper","Bruce Liu",2,19
1696415778.7157626,"Watermark PDF","Paul Duan",2,14
1696415778.7157626,"URL Shortener","Dionysios Balasis",1,5
1696415778.7157626,"Anime Style Generator (AnimeGANv2)","Peter Duan",2,37
1696415778.7157626,"IHC Nuclear Counter","Jesse Provost",1,17
1696415778.7157626,"Paint Transformer","Peter Duan",1,68
1696415778.7157626,"Voice Conversion","Paul Duan",0,14
1696415778.7157626,"OpenCv-Super Image Enhancement","Dionysios Balasis",0,9
1696415778.7157626,"PDF Splitter","Raymond Qu",1,4
1696415778.7157626,"HAVOC Multi Slide Correlation Map","Kevin Faust",2,47
1696415778.7157626,"Speech Recognition","Paul Duan",0,3
1696415778.7157626,"LaTeX2SVG","Peter Duan",3,15
1696415778.7157626,"Wide Range Paper Word Analysis","Bruce Liu",0,11
1696415778.7157626,"AI Art Generator","Rick Sugden",4,261
1696415778.7157626,"Music Generator (text only)","Peter Duan",3,40
1696415778.7157626,"Histomic Atlases of Variation of Cancer (HAVOC)","Kevin Faust",3,212
1696415778.7157626,"PUBMED X CSE Citation","Bruce Liu",1,13
1696415778.7157626,"Music Generator (melody + text)","Peter Duan",1,11
1696415778.7157626,"Image Sharpening using 2D Convolution","Dionysios Balasis",5,73
1696415778.7157626,"Artistic QR Code","Peter Duan",1,49
1696415778.7157626,"Physics-Guided Deep Image Prior network for Stain deconvolution (PGDIPS)","Jianan Chen -- Sunnybrook Research Institute",1,39
1696415778.7157626,"Single-sample T-Test","Kimia Mofid",0,7
1696415778.7157626,"PDF Merger","Oumaima Essamadi",0,30
1696415778.7157626,"SRGAN","Samir Mitha",0,15
1696415778.7157626,"Image Classification","Kevin Faust",2,43
1696437513.3290493,"PUBMED X CSE Citation","Bruce Liu",1,13
1696437513.3290493,"Histogram Equalization","Dionysios Balasis",4,141
1696437513.3290493,"Speech Recognition","Paul Duan",0,3
1696437513.3290493,"Single-sample T-Test","Kimia Mofid",0,7
1696437513.3290493,"Image to PDF Converter","Dionysios Balasis",0,21
1696437513.3290493,"Wide Range Paper Word Analysis","Bruce Liu",0,11
1696437513.3290493,"Latex OCR","Paul Duan",0,2
1696437513.3290493,"ChatGPT raw text model (API driven)","Bruce Liu",0,19
1696437513.3290493,"facial recognition training","Peter Duan",1,10
1696437513.3290493,"facial recognition testing","Peter Duan",1,18
1696437513.3290493,"Image Sharpening using 2D Convolution","Dionysios Balasis",5,73
1696437513.3290493,"SRGAN","Samir Mitha",0,15
1696437513.3290493,"Single Shot Image De-noising","Dionysios Balasis",2,27
1696437513.3290493,"Paint Transformer","Peter Duan",1,68
1696437513.3290493,"Histomic Atlases of Variation of Cancer (HAVOC)","Kevin Faust",3,212
1696437513.3290493,"Heatmap/Clustermap Generator","Raymond Qu",1,20
1696437513.3290493,"Physics-Guided Deep Image Prior network for Stain deconvolution (PGDIPS)","Jianan Chen -- Sunnybrook Research Institute",1,39
1696437513.3290493,"URL Shortener","Dionysios Balasis",1,5
1696437513.3290493,"PMC Paper Analysis V1","Bruce Liu",1,41
1696437513.3290493,"AI Art Generator","Rick Sugden",4,261
1696437513.3290493,"Random Password Generator","Dionysios Balasis",0,4
1696437513.3290493,"HAVOC Multi Slide Correlation Map","Kevin Faust",2,47
1696437513.3290493,"Music Generator (text only)","Peter Duan",3,40
1696437513.3290493,"Watermark PDF","Paul Duan",2,14
1696437513.3290493,"MLP-SRGAN","IAMLAB, Toronto Metropolitan University",1,24
1696437513.3290493,"Tissue region profiler (HAVOC - Hovernet)","Alberto Leon",1,19
1696437513.3290493,"Voice Cloning","Paul Duan",2,21
1696437513.3290493,"Anime Style Generator (AnimeGANv2)","Peter Duan",2,37
1696437513.3290493,"Cartoon Painting Effect","Oumaima Essamadi",0,15
1696437513.3290493,"OpenCv-Super Image Enhancement","Dionysios Balasis",0,9
1696437513.3290493,"PDF Splitter","Raymond Qu",1,4
1696437513.3290493,"PDF Merger","Oumaima Essamadi",0,30
1696437513.3290493,"LaTeX2SVG","Peter Duan",3,15
1696437513.3290493,"QR Code Generator","Dionysios Balasis",2,17
1696437513.3290493,"IHC Nuclear Counter","Jesse Provost",1,17
1696437513.3290493,"Efficient Focus Quality Assessment for Digital Pathology (FocusLiteNN)","Zhongling Wang",1,26
1696437513.3290493,"PUBMED Paper Scraper","Bruce Liu",2,19
1696437513.3290493,"Text to Image (Stable Diffusion XL 1.0)","Peter Duan",2,93
1696437513.3290493,"Simple RNA to Protein Converter","Bruce Liu",1,5
1696437513.3290493,"Venn Gene","Bruce Liu",0,4
1696437513.3290493,"Voice Conversion","Paul Duan",0,14
1696437513.3290493,"Customized Venn2 1.0","Bruce Liu",1,8
1696437513.3290493,"Tesseract OCR","Paul Duan",3,17
1696437513.3290493,"Music Generator (melody + text)","Peter Duan",1,11
1696437513.3290493,"Image Classification","Kevin Faust",2,43
1696437513.3290493,"Artistic QR Code","Peter Duan",1,49
1696437513.3290493,"Real-ESRGAN","Samir Mitha",2,26
1696458915.281391,"Cartoon Painting Effect","Oumaima Essamadi",0,15
1696458915.281391,"Image Classification","Kevin Faust",2,43
1696458915.281391,"Artistic QR Code","Peter Duan",1,49
1696458915.281391,"PDF Splitter","Raymond Qu",1,4
1696458915.281391,"Wide Range Paper Word Analysis","Bruce Liu",0,11
1696458915.281391,"Customized Venn2 1.0","Bruce Liu",1,8
1696458915.281391,"Tissue region profiler (HAVOC - Hovernet)","Alberto Leon",1,19
1696458915.281391,"Real-ESRGAN","Samir Mitha",2,26
1696458915.281391,"HAVOC Multi Slide Correlation Map","Kevin Faust",2,47
1696458915.281391,"Efficient Focus Quality Assessment for Digital Pathology (FocusLiteNN)","Zhongling Wang",1,26
1696458915.281391,"Heatmap/Clustermap Generator","Raymond Qu",1,20
1696458915.281391,"Random Password Generator","Dionysios Balasis",0,4
1696458915.281391,"Music Generator (melody + text)","Peter Duan",1,11
1696458915.281391,"Music Generator (text only)","Peter Duan",3,40
1696458915.281391,"SRGAN","Samir Mitha",0,15
1696458915.281391,"Histomic Atlases of Variation of Cancer (HAVOC)","Kevin Faust",3,212
1696458915.281391,"Histogram Equalization","Dionysios Balasis",4,141
1696458915.281391,"Image to PDF Converter","Dionysios Balasis",0,21
1696458915.281391,"PMC Paper Analysis V1","Bruce Liu",1,41
1696458915.281391,"Image Sharpening using 2D Convolution","Dionysios Balasis",5,73
1696458915.281391,"MLP-SRGAN","IAMLAB, Toronto Metropolitan University",1,24
1696458915.281391,"Paint Transformer","Peter Duan",1,68
1696458915.281391,"Venn Gene","Bruce Liu",0,4
1696458915.281391,"facial recognition training","Peter Duan",1,10
1696458915.281391,"Voice Conversion","Paul Duan",0,14
1696458915.281391,"Physics-Guided Deep Image Prior network for Stain deconvolution (PGDIPS)","Jianan Chen -- Sunnybrook Research Institute",1,39
1696458915.281391,"PUBMED X CSE Citation","Bruce Liu",1,13
1696458915.281391,"PUBMED Paper Scraper","Bruce Liu",2,19
1696458915.281391,"OpenCv-Super Image Enhancement","Dionysios Balasis",0,9
1696458915.281391,"Single-sample T-Test","Kimia Mofid",0,7
1696458915.281391,"Voice Cloning","Paul Duan",2,21
1696458915.281391,"LaTeX2SVG","Peter Duan",3,15
1696458915.281391,"PDF Merger","Oumaima Essamadi",0,30
1696458915.281391,"Text to Image (Stable Diffusion XL 1.0)","Peter Duan",2,93
1696458915.281391,"ChatGPT raw text model (API driven)","Bruce Liu",0,19
1696458915.281391,"Tesseract OCR","Paul Duan",3,17
1696458915.281391,"URL Shortener","Dionysios Balasis",1,5
1696458915.281391,"Simple RNA to Protein Converter","Bruce Liu",1,5
1696458915.281391,"Speech Recognition","Paul Duan",0,3
1696458915.281391,"Latex OCR","Paul Duan",0,2
1696458915.281391,"Anime Style Generator (AnimeGANv2)","Peter Duan",2,37
1696458915.281391,"QR Code Generator","Dionysios Balasis",2,17
1696458915.281391,"IHC Nuclear Counter","Jesse Provost",1,17
1696458915.281391,"AI Art Generator","Rick Sugden",4,261
1696458915.281391,"Watermark PDF","Paul Duan",2,14
1696458915.281391,"facial recognition testing","Peter Duan",1,18
1696458915.281391,"Single Shot Image De-noising","Dionysios Balasis",2,27
1696480557.6840966,"Simple RNA to Protein Converter","Bruce Liu",1,5
1696480557.6840966,"Latex OCR","Paul Duan",0,2
1696480557.6840966,"Image Sharpening using 2D Convolution","Dionysios Balasis",5,73
1696480557.6840966,"Cartoon Painting Effect","Oumaima Essamadi",0,15
1696480557.6840966,"Tissue region profiler (HAVOC - Hovernet)","Alberto Leon",1,19
1696480557.6840966,"URL Shortener","Dionysios Balasis",1,5
1696480557.6840966,"facial recognition testing","Peter Duan",1,18
1696480557.6840966,"Voice Cloning","Paul Duan",2,21
1696480557.6840966,"Artistic QR Code","Peter Duan",1,49
1696480557.6840966,"facial recognition training","Peter Duan",1,10
1696480557.6840966,"Image to PDF Converter","Dionysios Balasis",0,21
1696480557.6840966,"Customized Venn2 1.0","Bruce Liu",1,8
1696480557.6840966,"Image Classification","Kevin Faust",2,43
1696480557.6840966,"ChatGPT raw text model (API driven)","Bruce Liu",0,19
1696480557.6840966,"LaTeX2SVG","Peter Duan",3,15
1696480557.6840966,"MLP-SRGAN","IAMLAB, Toronto Metropolitan University",1,24
1696480557.6840966,"QR Code Generator","Dionysios Balasis",2,17
1696480557.6840966,"Histogram Equalization","Dionysios Balasis",4,141
1696480557.6840966,"PDF Merger","Oumaima Essamadi",0,30
1696480557.6840966,"Single-sample T-Test","Kimia Mofid",0,7
1696480557.6840966,"Paint Transformer","Peter Duan",1,68
1696480557.6840966,"AI Art Generator","Rick Sugden",4,261
1696480557.6840966,"Music Generator (text only)","Peter Duan",3,40
1696480557.6840966,"Single Shot Image De-noising","Dionysios Balasis",2,27
1696480557.6840966,"Histomic Atlases of Variation of Cancer (HAVOC)","Kevin Faust",3,212
1696480557.6840966,"Heatmap/Clustermap Generator","Raymond Qu",1,20
1696480557.6840966,"PUBMED Paper Scraper","Bruce Liu",2,19
1696480557.6840966,"Wide Range Paper Word Analysis","Bruce Liu",0,11
1696480557.6840966,"Efficient Focus Quality Assessment for Digital Pathology (FocusLiteNN)","Zhongling Wang",1,26
1696480557.6840966,"PUBMED X CSE Citation","Bruce Liu",1,13
1696480557.6840966,"IHC Nuclear Counter","Jesse Provost",1,17
1696480557.6840966,"Venn Gene","Bruce Liu",0,4
1696480557.6840966,"Random Password Generator","Dionysios Balasis",0,4
1696480557.6840966,"Voice Conversion","Paul Duan",0,14
1696480557.6840966,"Physics-Guided Deep Image Prior network for Stain deconvolution (PGDIPS)","Jianan Chen -- Sunnybrook Research Institute",1,39
1696480557.6840966,"Speech Recognition","Paul Duan",0,3
1696480557.6840966,"Tesseract OCR","Paul Duan",3,17
1696480557.6840966,"SRGAN","Samir Mitha",0,15
1696480557.6840966,"Music Generator (melody + text)","Peter Duan",1,11
1696480557.6840966,"PDF Splitter","Raymond Qu",1,4
1696480557.6840966,"Real-ESRGAN","Samir Mitha",2,26
1696480557.6840966,"HAVOC Multi Slide Correlation Map","Kevin Faust",2,47
1696480557.6840966,"Text to Image (Stable Diffusion XL 1.0)","Peter Duan",2,93
1696480557.6840966,"Anime Style Generator (AnimeGANv2)","Peter Duan",2,37
1696480557.6840966,"Watermark PDF","Paul Duan",2,14
1696480557.6840966,"OpenCv-Super Image Enhancement","Dionysios Balasis",0,9
1696480557.6840966,"PMC Paper Analysis V1","Bruce Liu",1,41
1696502209.98637,"Histomic Atlases of Variation of Cancer (HAVOC)","Kevin Faust",3,212
1696502209.98637,"Heatmap/Clustermap Generator","Raymond Qu",1,20
1696502209.98637,"Image to PDF Converter","Dionysios Balasis",0,21
1696502209.98637,"Image Sharpening using 2D Convolution","Dionysios Balasis",5,73
1696502209.98637,"Image Classification","Kevin Faust",2,43
1696502209.98637,"Anime Style Generator (AnimeGANv2)","Peter Duan",2,37
1696502209.98637,"Watermark PDF","Paul Duan",2,14
